,Store,Date,Dept,Weekly_Sales,Fuel_Price,IsHoliday,CPI,Unemployment,month-year
222789,24,2010-02-26,28.0,445.59,2.91,0,131.686,8.326,2010-02-01
222782,24,2010-02-26,29.0,5214.46,2.91,0,131.686,8.326,2010-02-01
262735,28,2010-02-05,25.0,17179.75,2.962,0,126.4420645,13.975,2010-02-01
222733,24,2010-02-19,5.0,41680.07,2.909,0,131.637,8.326,2010-02-01
222731,24,2010-02-19,17.0,17201.12,2.909,0,131.637,8.326,2010-02-01
222677,24,2010-02-12,55.0,27779.7,2.94,1,131.5866129,8.326,2010-02-01
222678,24,2010-02-12,10.0,23925.78,2.94,1,131.5866129,8.326,2010-02-01
222679,24,2010-02-12,41.0,675.07,2.94,1,131.5866129,8.326,2010-02-01
222680,24,2010-02-12,97.0,19654.24,2.94,1,131.5866129,8.326,2010-02-01
222681,24,2010-02-12,52.0,2005.7,2.94,1,131.5866129,8.326,2010-02-01
222682,24,2010-02-12,14.0,17502.52,2.94,1,131.5866129,8.326,2010-02-01
222683,24,2010-02-12,60.0,7.0,2.94,1,131.5866129,8.326,2010-02-01
222684,24,2010-02-12,22.0,13386.52,2.94,1,131.5866129,8.326,2010-02-01
222685,24,2010-02-12,18.0,7312.6,2.94,1,131.5866129,8.326,2010-02-01
222686,24,2010-02-12,94.0,51021.4,2.94,1,131.5866129,8.326,2010-02-01
222687,24,2010-02-12,67.0,20132.35,2.94,1,131.5866129,8.326,2010-02-01
222688,24,2010-02-12,58.0,2223.0,2.94,1,131.5866129,8.326,2010-02-01
222689,24,2010-02-12,25.0,8411.5,2.94,1,131.5866129,8.326,2010-02-01
222690,24,2010-02-12,7.0,24417.37,2.94,1,131.5866129,8.326,2010-02-01
222691,24,2010-02-12,30.0,5119.24,2.94,1,131.5866129,8.326,2010-02-01
222676,24,2010-02-12,46.0,15229.79,2.94,1,131.5866129,8.326,2010-02-01
222675,24,2010-02-12,28.0,744.18,2.94,1,131.5866129,8.326,2010-02-01
222674,24,2010-02-12,6.0,6195.6,2.94,1,131.5866129,8.326,2010-02-01
222673,24,2010-02-12,36.0,1369.0,2.94,1,131.5866129,8.326,2010-02-01
222657,24,2010-02-12,83.0,6594.8,2.94,1,131.5866129,8.326,2010-02-01
222658,24,2010-02-12,54.0,288.0,2.94,1,131.5866129,8.326,2010-02-01
222659,24,2010-02-12,42.0,4442.34,2.94,1,131.5866129,8.326,2010-02-01
222660,24,2010-02-12,24.0,5842.79,2.94,1,131.5866129,8.326,2010-02-01
222661,24,2010-02-12,45.0,11.47,2.94,1,131.5866129,8.326,2010-02-01
222662,24,2010-02-12,33.0,6788.62,2.94,1,131.5866129,8.326,2010-02-01
222663,24,2010-02-12,91.0,63377.9,2.94,1,131.5866129,8.326,2010-02-01
222692,24,2010-02-12,79.0,25116.39,2.94,1,131.5866129,8.326,2010-02-01
222664,24,2010-02-12,21.0,6361.91,2.94,1,131.5866129,8.326,2010-02-01
222666,24,2010-02-12,20.0,5624.46,2.94,1,131.5866129,8.326,2010-02-01
222667,24,2010-02-12,37.0,3125.13,2.94,1,131.5866129,8.326,2010-02-01
222668,24,2010-02-12,95.0,98505.47,2.94,1,131.5866129,8.326,2010-02-01
222669,24,2010-02-12,32.0,8693.96,2.94,1,131.5866129,8.326,2010-02-01
222670,24,2010-02-12,4.0,27765.68,2.94,1,131.5866129,8.326,2010-02-01
222671,24,2010-02-12,92.0,130761.81,2.94,1,131.5866129,8.326,2010-02-01
222672,24,2010-02-12,12.0,3538.95,2.94,1,131.5866129,8.326,2010-02-01
222665,24,2010-02-12,56.0,2182.3,2.94,1,131.5866129,8.326,2010-02-01
222732,24,2010-02-19,35.0,2319.0,2.909,0,131.637,8.326,2010-02-01
222693,24,2010-02-12,11.0,16518.23,2.94,1,131.5866129,8.326,2010-02-01
222695,24,2010-02-12,87.0,25630.67,2.94,1,131.5866129,8.326,2010-02-01
222716,24,2010-02-19,97.0,15518.45,2.909,0,131.637,8.326,2010-02-01
222717,24,2010-02-19,42.0,4560.14,2.909,0,131.637,8.326,2010-02-01
222718,24,2010-02-19,40.0,45526.25,2.909,0,131.637,8.326,2010-02-01
222719,24,2010-02-19,8.0,49923.48,2.909,0,131.637,8.326,2010-02-01
222720,24,2010-02-19,96.0,12532.39,2.909,0,131.637,8.326,2010-02-01
222721,24,2010-02-19,21.0,7017.4,2.909,0,131.637,8.326,2010-02-01
222722,24,2010-02-19,16.0,8184.17,2.909,0,131.637,8.326,2010-02-01
222723,24,2010-02-19,22.0,17333.37,2.909,0,131.637,8.326,2010-02-01
222724,24,2010-02-19,34.0,18706.89,2.909,0,131.637,8.326,2010-02-01
222725,24,2010-02-19,78.0,6.0,2.909,0,131.637,8.326,2010-02-01
222726,24,2010-02-19,29.0,8463.62,2.909,0,131.637,8.326,2010-02-01
222727,24,2010-02-19,95.0,85590.75,2.909,0,131.637,8.326,2010-02-01
222728,24,2010-02-19,31.0,3202.0,2.909,0,131.637,8.326,2010-02-01
222729,24,2010-02-19,94.0,53047.44,2.909,0,131.637,8.326,2010-02-01
222730,24,2010-02-19,52.0,2120.42,2.909,0,131.637,8.326,2010-02-01
222715,24,2010-02-19,33.0,6347.78,2.909,0,131.637,8.326,2010-02-01
222714,24,2010-02-19,92.0,112987.25,2.909,0,131.637,8.326,2010-02-01
222713,24,2010-02-19,54.0,507.0,2.909,0,131.637,8.326,2010-02-01
222712,24,2010-02-19,26.0,8973.76,2.909,0,131.637,8.326,2010-02-01
222696,24,2010-02-12,71.0,9826.42,2.94,1,131.5866129,8.326,2010-02-01
222697,24,2010-02-12,82.0,15469.84,2.94,1,131.5866129,8.326,2010-02-01
222698,24,2010-02-12,72.0,85248.65,2.94,1,131.5866129,8.326,2010-02-01
222699,24,2010-02-12,49.0,5901.43,2.94,1,131.5866129,8.326,2010-02-01
222700,24,2010-02-12,44.0,5159.22,2.94,1,131.5866129,8.326,2010-02-01
222701,24,2010-02-12,2.0,37587.33,2.94,1,131.5866129,8.326,2010-02-01
222702,24,2010-02-12,19.0,124.88,2.94,1,131.5866129,8.326,2010-02-01
222694,24,2010-02-12,59.0,759.79,2.94,1,131.5866129,8.326,2010-02-01
222703,24,2010-02-12,38.0,52523.29,2.94,1,131.5866129,8.326,2010-02-01
222705,24,2010-02-12,93.0,36725.63,2.94,1,131.5866129,8.326,2010-02-01
222706,24,2010-02-12,27.0,2558.0,2.94,1,131.5866129,8.326,2010-02-01
222707,24,2010-02-12,5.0,37203.4,2.94,1,131.5866129,8.326,2010-02-01
222708,24,2010-02-12,90.0,75151.67,2.94,1,131.5866129,8.326,2010-02-01
222709,24,2010-02-19,50.0,1570.0,2.909,0,131.637,8.326,2010-02-01
222710,24,2010-02-19,3.0,10249.84,2.909,0,131.637,8.326,2010-02-01
222711,24,2010-02-19,28.0,854.42,2.909,0,131.637,8.326,2010-02-01
222704,24,2010-02-12,85.0,1829.23,2.94,1,131.5866129,8.326,2010-02-01
222810,24,2010-02-26,58.0,3122.0,2.91,0,131.686,8.326,2010-02-01
262736,28,2010-02-05,37.0,2808.3,2.962,0,126.4420645,13.975,2010-02-01
262738,28,2010-02-05,93.0,64252.0,2.962,0,126.4420645,13.975,2010-02-01
262948,28,2010-02-26,87.0,13376.13,2.825,0,126.5522857,13.975,2010-02-01
262947,28,2010-02-26,36.0,923.0,2.825,0,126.5522857,13.975,2010-02-01
262946,28,2010-02-26,14.0,25607.54,2.825,0,126.5522857,13.975,2010-02-01
262945,28,2010-02-26,22.0,17613.53,2.825,0,126.5522857,13.975,2010-02-01
262944,28,2010-02-26,7.0,28079.56,2.825,0,126.5522857,13.975,2010-02-01
262943,28,2010-02-26,32.0,11301.21,2.825,0,126.5522857,13.975,2010-02-01
262942,28,2010-02-26,98.0,12417.63,2.825,0,126.5522857,13.975,2010-02-01
262941,28,2010-02-26,96.0,50170.49,2.825,0,126.5522857,13.975,2010-02-01
262940,28,2010-02-26,52.0,3837.88,2.825,0,126.5522857,13.975,2010-02-01
262939,28,2010-02-26,5.0,29808.99,2.825,0,126.5522857,13.975,2010-02-01
262938,28,2010-02-26,21.0,7635.93,2.825,0,126.5522857,13.975,2010-02-01
262937,28,2010-02-26,56.0,838.49,2.825,0,126.5522857,13.975,2010-02-01
262936,28,2010-02-26,24.0,8979.31,2.825,0,126.5522857,13.975,2010-02-01
262935,28,2010-02-26,17.0,14688.64,2.825,0,126.5522857,13.975,2010-02-01
262934,28,2010-02-26,54.0,257.0,2.825,0,126.5522857,13.975,2010-02-01
262949,28,2010-02-26,19.0,3202.18,2.825,0,126.5522857,13.975,2010-02-01
262933,28,2010-02-26,29.0,5841.34,2.825,0,126.5522857,13.975,2010-02-01
262950,28,2010-02-26,16.0,10635.19,2.825,0,126.5522857,13.975,2010-02-01
262952,28,2010-02-26,31.0,3376.57,2.825,0,126.5522857,13.975,2010-02-01
20489,3,2010-02-05,5.0,15051.48,2.572,0,214.4248812,7.368,2010-02-01
20488,3,2010-02-05,28.0,176.25,2.572,0,214.4248812,7.368,2010-02-01
20487,3,2010-02-05,21.0,1228.56,2.572,0,214.4248812,7.368,2010-02-01
20486,3,2010-02-05,3.0,4710.29,2.572,0,214.4248812,7.368,2010-02-01
20485,3,2010-02-05,26.0,4652.78,2.572,0,214.4248812,7.368,2010-02-01
20484,3,2010-02-05,54.0,133.0,2.572,0,214.4248812,7.368,2010-02-01
20483,3,2010-02-05,41.0,557.58,2.572,0,214.4248812,7.368,2010-02-01
20482,3,2010-02-05,1.0,6453.58,2.572,0,214.4248812,7.368,2010-02-01
262959,28,2010-02-26,42.0,7065.87,2.825,0,126.5522857,13.975,2010-02-01
262958,28,2010-02-26,91.0,58175.01,2.825,0,126.5522857,13.975,2010-02-01
262957,28,2010-02-26,38.0,50616.9,2.825,0,126.5522857,13.975,2010-02-01
262956,28,2010-02-26,6.0,8301.41,2.825,0,126.5522857,13.975,2010-02-01
262955,28,2010-02-26,23.0,36616.2,2.825,0,126.5522857,13.975,2010-02-01
262954,28,2010-02-26,12.0,5562.58,2.825,0,126.5522857,13.975,2010-02-01
262953,28,2010-02-26,10.0,31648.58,2.825,0,126.5522857,13.975,2010-02-01
262951,28,2010-02-26,97.0,25118.05,2.825,0,126.5522857,13.975,2010-02-01
262932,28,2010-02-26,81.0,23891.49,2.825,0,126.5522857,13.975,2010-02-01
262931,28,2010-02-26,90.0,66042.17,2.825,0,126.5522857,13.975,2010-02-01
262930,28,2010-02-26,20.0,7909.66,2.825,0,126.5522857,13.975,2010-02-01
262909,28,2010-02-26,40.0,57638.04,2.825,0,126.5522857,13.975,2010-02-01
262908,28,2010-02-26,9.0,27476.33,2.825,0,126.5522857,13.975,2010-02-01
262907,28,2010-02-26,3.0,13848.69,2.825,0,126.5522857,13.975,2010-02-01
262906,28,2010-02-26,92.0,93737.32,2.825,0,126.5522857,13.975,2010-02-01
262905,28,2010-02-26,1.0,21378.38,2.825,0,126.5522857,13.975,2010-02-01
262904,28,2010-02-26,95.0,107254.51,2.825,0,126.5522857,13.975,2010-02-01
262903,28,2010-02-26,18.0,910.33,2.825,0,126.5522857,13.975,2010-02-01
262902,28,2010-02-26,85.0,594.24,2.825,0,126.5522857,13.975,2010-02-01
262901,28,2010-02-26,4.0,32786.94,2.825,0,126.5522857,13.975,2010-02-01
262900,28,2010-02-26,8.0,36921.99,2.825,0,126.5522857,13.975,2010-02-01
262899,28,2010-02-26,2.0,67526.12,2.825,0,126.5522857,13.975,2010-02-01
262898,28,2010-02-26,59.0,932.15,2.825,0,126.5522857,13.975,2010-02-01
262897,28,2010-02-26,49.0,18643.25,2.825,0,126.5522857,13.975,2010-02-01
262896,28,2010-02-26,44.0,4342.59,2.825,0,126.5522857,13.975,2010-02-01
262895,28,2010-02-26,60.0,809.6,2.825,0,126.5522857,13.975,2010-02-01
262910,28,2010-02-26,83.0,5100.16,2.825,0,126.5522857,13.975,2010-02-01
262911,28,2010-02-26,13.0,42046.84,2.825,0,126.5522857,13.975,2010-02-01
262912,28,2010-02-26,67.0,5188.78,2.825,0,126.5522857,13.975,2010-02-01
262913,28,2010-02-26,41.0,4437.34,2.825,0,126.5522857,13.975,2010-02-01
262929,28,2010-02-26,93.0,43937.86,2.825,0,126.5522857,13.975,2010-02-01
262928,28,2010-02-26,82.0,24819.05,2.825,0,126.5522857,13.975,2010-02-01
262927,28,2010-02-26,30.0,5441.5,2.825,0,126.5522857,13.975,2010-02-01
262926,28,2010-02-26,35.0,3251.0,2.825,0,126.5522857,13.975,2010-02-01
262925,28,2010-02-26,74.0,23190.8,2.825,0,126.5522857,13.975,2010-02-01
262924,28,2010-02-26,33.0,7157.1,2.825,0,126.5522857,13.975,2010-02-01
262923,28,2010-02-26,46.0,20071.72,2.825,0,126.5522857,13.975,2010-02-01
20490,3,2010-02-05,82.0,5949.29,2.572,0,214.4248812,7.368,2010-02-01
262922,28,2010-02-26,11.0,18018.31,2.825,0,126.5522857,13.975,2010-02-01
262920,28,2010-02-26,26.0,12769.26,2.825,0,126.5522857,13.975,2010-02-01
262919,28,2010-02-26,71.0,13128.92,2.825,0,126.5522857,13.975,2010-02-01
262918,28,2010-02-26,55.0,16193.24,2.825,0,126.5522857,13.975,2010-02-01
262917,28,2010-02-26,79.0,51171.84,2.825,0,126.5522857,13.975,2010-02-01
262916,28,2010-02-26,37.0,2598.17,2.825,0,126.5522857,13.975,2010-02-01
262915,28,2010-02-26,58.0,2726.0,2.825,0,126.5522857,13.975,2010-02-01
262914,28,2010-02-26,72.0,81475.96,2.825,0,126.5522857,13.975,2010-02-01
262921,28,2010-02-26,28.0,742.51,2.825,0,126.5522857,13.975,2010-02-01
20491,3,2010-02-05,7.0,8914.32,2.572,0,214.4248812,7.368,2010-02-01
20492,3,2010-02-05,30.0,1977.76,2.572,0,214.4248812,7.368,2010-02-01
20493,3,2010-02-05,9.0,4349.71,2.572,0,214.4248812,7.368,2010-02-01
20547,3,2010-02-12,42.0,3032.16,2.548,1,214.5747916,7.368,2010-02-01
20546,3,2010-02-05,8.0,9556.23,2.572,0,214.4248812,7.368,2010-02-01
20545,3,2010-02-05,67.0,1824.2,2.572,0,214.4248812,7.368,2010-02-01
20544,3,2010-02-05,71.0,1636.73,2.572,0,214.4248812,7.368,2010-02-01
20543,3,2010-02-05,20.0,1771.44,2.572,0,214.4248812,7.368,2010-02-01
20542,3,2010-02-05,10.0,11396.86,2.572,0,214.4248812,7.368,2010-02-01
20541,3,2010-02-05,95.0,11771.76,2.572,0,214.4248812,7.368,2010-02-01
20540,3,2010-02-05,45.0,4.5,2.572,0,214.4248812,7.368,2010-02-01
20539,3,2010-02-05,72.0,35038.89,2.572,0,214.4248812,7.368,2010-02-01
20538,3,2010-02-05,74.0,4297.26,2.572,0,214.4248812,7.368,2010-02-01
20537,3,2010-02-05,11.0,4893.73,2.572,0,214.4248812,7.368,2010-02-01
20536,3,2010-02-05,31.0,1272.76,2.572,0,214.4248812,7.368,2010-02-01
20535,3,2010-02-05,38.0,155897.94,2.572,0,214.4248812,7.368,2010-02-01
20534,3,2010-02-05,4.0,8495.1,2.572,0,214.4248812,7.368,2010-02-01
20533,3,2010-02-05,46.0,6504.28,2.572,0,214.4248812,7.368,2010-02-01
20548,3,2010-02-12,97.0,200.63,2.548,1,214.5747916,7.368,2010-02-01
20549,3,2010-02-12,7.0,8087.19,2.548,1,214.5747916,7.368,2010-02-01
20550,3,2010-02-12,30.0,1637.5,2.548,1,214.5747916,7.368,2010-02-01
20551,3,2010-02-12,3.0,4887.08,2.548,1,214.5747916,7.368,2010-02-01
20567,3,2010-02-12,22.0,4195.53,2.548,1,214.5747916,7.368,2010-02-01
20566,3,2010-02-12,26.0,4237.58,2.548,1,214.5747916,7.368,2010-02-01
20565,3,2010-02-12,54.0,112.0,2.548,1,214.5747916,7.368,2010-02-01
20564,3,2010-02-12,29.0,2015.5,2.548,1,214.5747916,7.368,2010-02-01
20563,3,2010-02-12,1.0,12748.72,2.548,1,214.5747916,7.368,2010-02-01
20562,3,2010-02-12,27.0,818.0,2.548,1,214.5747916,7.368,2010-02-01
20561,3,2010-02-12,79.0,8504.16,2.548,1,214.5747916,7.368,2010-02-01
20532,3,2010-02-05,96.0,3217.88,2.572,0,214.4248812,7.368,2010-02-01
20560,3,2010-02-12,9.0,4043.26,2.548,1,214.5747916,7.368,2010-02-01
20558,3,2010-02-12,2.0,15177.3,2.548,1,214.5747916,7.368,2010-02-01
20557,3,2010-02-12,40.0,19494.21,2.548,1,214.5747916,7.368,2010-02-01
20556,3,2010-02-12,5.0,12981.72,2.548,1,214.5747916,7.368,2010-02-01
20555,3,2010-02-12,56.0,1283.65,2.548,1,214.5747916,7.368,2010-02-01
20554,3,2010-02-12,4.0,8489.46,2.548,1,214.5747916,7.368,2010-02-01
20553,3,2010-02-12,24.0,2949.98,2.548,1,214.5747916,7.368,2010-02-01
20552,3,2010-02-12,81.0,1120.68,2.548,1,214.5747916,7.368,2010-02-01
20559,3,2010-02-12,21.0,1052.41,2.548,1,214.5747916,7.368,2010-02-01
262894,28,2010-02-26,94.0,36903.78,2.825,0,126.5522857,13.975,2010-02-01
20531,3,2010-02-05,18.0,2201.25,2.572,0,214.4248812,7.368,2010-02-01
20529,3,2010-02-05,16.0,3701.57,2.572,0,214.4248812,7.368,2010-02-01
20508,3,2010-02-05,79.0,8342.99,2.572,0,214.4248812,7.368,2010-02-01
20507,3,2010-02-05,27.0,947.0,2.572,0,214.4248812,7.368,2010-02-01
20506,3,2010-02-05,59.0,321.02,2.572,0,214.4248812,7.368,2010-02-01
20505,3,2010-02-05,42.0,3680.66,2.572,0,214.4248812,7.368,2010-02-01
20504,3,2010-02-05,2.0,17566.72,2.572,0,214.4248812,7.368,2010-02-01
20503,3,2010-02-05,23.0,10280.8,2.572,0,214.4248812,7.368,2010-02-01
20502,3,2010-02-05,52.0,884.73,2.572,0,214.4248812,7.368,2010-02-01
20501,3,2010-02-05,40.0,19987.85,2.572,0,214.4248812,7.368,2010-02-01
20500,3,2010-02-05,85.0,616.3,2.572,0,214.4248812,7.368,2010-02-01
20499,3,2010-02-05,47.0,10.0,2.572,0,214.4248812,7.368,2010-02-01
20498,3,2010-02-05,19.0,764.14,2.572,0,214.4248812,7.368,2010-02-01
20497,3,2010-02-05,56.0,783.32,2.572,0,214.4248812,7.368,2010-02-01
20496,3,2010-02-05,34.0,6032.36,2.572,0,214.4248812,7.368,2010-02-01
20495,3,2010-02-05,87.0,1768.81,2.572,0,214.4248812,7.368,2010-02-01
20494,3,2010-02-05,32.0,6928.39,2.572,0,214.4248812,7.368,2010-02-01
20509,3,2010-02-05,22.0,4508.2,2.572,0,214.4248812,7.368,2010-02-01
20510,3,2010-02-05,29.0,1968.94,2.572,0,214.4248812,7.368,2010-02-01
20511,3,2010-02-05,81.0,1159.71,2.572,0,214.4248812,7.368,2010-02-01
20512,3,2010-02-05,6.0,2181.93,2.572,0,214.4248812,7.368,2010-02-01
20528,3,2010-02-05,91.0,166.19,2.572,0,214.4248812,7.368,2010-02-01
20527,3,2010-02-05,13.0,11747.06,2.572,0,214.4248812,7.368,2010-02-01
20526,3,2010-02-05,36.0,245.0,2.572,0,214.4248812,7.368,2010-02-01
20525,3,2010-02-05,44.0,1771.82,2.572,0,214.4248812,7.368,2010-02-01
20524,3,2010-02-05,17.0,3163.43,2.572,0,214.4248812,7.368,2010-02-01
20523,3,2010-02-05,92.0,6805.18,2.572,0,214.4248812,7.368,2010-02-01
20522,3,2010-02-05,25.0,4787.5,2.572,0,214.4248812,7.368,2010-02-01
20530,3,2010-02-05,97.0,175.92,2.572,0,214.4248812,7.368,2010-02-01
20521,3,2010-02-05,51.0,7.74,2.572,0,214.4248812,7.368,2010-02-01
20519,3,2010-02-05,12.0,2353.57,2.572,0,214.4248812,7.368,2010-02-01
20518,3,2010-02-05,35.0,1785.0,2.572,0,214.4248812,7.368,2010-02-01
20517,3,2010-02-05,60.0,132.0,2.572,0,214.4248812,7.368,2010-02-01
20516,3,2010-02-05,90.0,1460.05,2.572,0,214.4248812,7.368,2010-02-01
20515,3,2010-02-05,55.0,9326.41,2.572,0,214.4248812,7.368,2010-02-01
20514,3,2010-02-05,33.0,4127.49,2.572,0,214.4248812,7.368,2010-02-01
20513,3,2010-02-05,24.0,2581.34,2.572,0,214.4248812,7.368,2010-02-01
20520,3,2010-02-05,14.0,4615.67,2.572,0,214.4248812,7.368,2010-02-01
262893,28,2010-02-26,80.0,23905.82,2.825,0,126.5522857,13.975,2010-02-01
262892,28,2010-02-26,27.0,1808.25,2.825,0,126.5522857,13.975,2010-02-01
262891,28,2010-02-26,25.0,17792.69,2.825,0,126.5522857,13.975,2010-02-01
262792,28,2010-02-12,27.0,1679.5,2.946,1,126.4962581,13.975,2010-02-01
262791,28,2010-02-12,36.0,1500.0,2.946,1,126.4962581,13.975,2010-02-01
262790,28,2010-02-12,55.0,16562.75,2.946,1,126.4962581,13.975,2010-02-01
262789,28,2010-02-12,74.0,20242.08,2.946,1,126.4962581,13.975,2010-02-01
262788,28,2010-02-12,38.0,46075.46,2.946,1,126.4962581,13.975,2010-02-01
262787,28,2010-02-12,52.0,4657.17,2.946,1,126.4962581,13.975,2010-02-01
262786,28,2010-02-12,67.0,16309.12,2.946,1,126.4962581,13.975,2010-02-01
262785,28,2010-02-12,83.0,6601.35,2.946,1,126.4962581,13.975,2010-02-01
262784,28,2010-02-12,26.0,15714.73,2.946,1,126.4962581,13.975,2010-02-01
262783,28,2010-02-12,80.0,18882.46,2.946,1,126.4962581,13.975,2010-02-01
262782,28,2010-02-12,17.0,14879.7,2.946,1,126.4962581,13.975,2010-02-01
262781,28,2010-02-12,37.0,2799.31,2.946,1,126.4962581,13.975,2010-02-01
262780,28,2010-02-12,4.0,30796.45,2.946,1,126.4962581,13.975,2010-02-01
262779,28,2010-02-12,9.0,16811.51,2.946,1,126.4962581,13.975,2010-02-01
262778,28,2010-02-12,16.0,5139.84,2.946,1,126.4962581,13.975,2010-02-01
262793,28,2010-02-12,72.0,105927.85,2.946,1,126.4962581,13.975,2010-02-01
262794,28,2010-02-12,92.0,101007.94,2.946,1,126.4962581,13.975,2010-02-01
262795,28,2010-02-12,5.0,37130.1,2.946,1,126.4962581,13.975,2010-02-01
262796,28,2010-02-12,46.0,21144.81,2.946,1,126.4962581,13.975,2010-02-01
262812,28,2010-02-12,85.0,764.33,2.946,1,126.4962581,13.975,2010-02-01
262811,28,2010-02-12,93.0,42980.52,2.946,1,126.4962581,13.975,2010-02-01
262810,28,2010-02-12,11.0,15210.2,2.946,1,126.4962581,13.975,2010-02-01
262809,28,2010-02-12,42.0,5514.82,2.946,1,126.4962581,13.975,2010-02-01
262808,28,2010-02-12,23.0,36778.18,2.946,1,126.4962581,13.975,2010-02-01
262807,28,2010-02-12,13.0,43883.47,2.946,1,126.4962581,13.975,2010-02-01
262806,28,2010-02-12,56.0,340.5,2.946,1,126.4962581,13.975,2010-02-01
262777,28,2010-02-12,18.0,21438.0,2.946,1,126.4962581,13.975,2010-02-01
262805,28,2010-02-12,24.0,11564.67,2.946,1,126.4962581,13.975,2010-02-01
262803,28,2010-02-12,19.0,2545.57,2.946,1,126.4962581,13.975,2010-02-01
262802,28,2010-02-12,58.0,1735.0,2.946,1,126.4962581,13.975,2010-02-01
262801,28,2010-02-12,91.0,60765.58,2.946,1,126.4962581,13.975,2010-02-01
262800,28,2010-02-12,82.0,22328.14,2.946,1,126.4962581,13.975,2010-02-01
262799,28,2010-02-12,25.0,17171.25,2.946,1,126.4962581,13.975,2010-02-01
262798,28,2010-02-12,49.0,21242.93,2.946,1,126.4962581,13.975,2010-02-01
262797,28,2010-02-12,33.0,9828.43,2.946,1,126.4962581,13.975,2010-02-01
262804,28,2010-02-12,31.0,3432.76,2.946,1,126.4962581,13.975,2010-02-01
262813,28,2010-02-12,79.0,50920.37,2.946,1,126.4962581,13.975,2010-02-01
262776,28,2010-02-12,96.0,23359.16,2.946,1,126.4962581,13.975,2010-02-01
262774,28,2010-02-12,87.0,12982.01,2.946,1,126.4962581,13.975,2010-02-01
262753,28,2010-02-12,59.0,889.51,2.946,1,126.4962581,13.975,2010-02-01
262752,28,2010-02-12,35.0,4328.0,2.946,1,126.4962581,13.975,2010-02-01
262751,28,2010-02-12,28.0,696.18,2.946,1,126.4962581,13.975,2010-02-01
262750,28,2010-02-12,40.0,52399.82,2.946,1,126.4962581,13.975,2010-02-01
262749,28,2010-02-12,10.0,23795.39,2.946,1,126.4962581,13.975,2010-02-01
262748,28,2010-02-12,90.0,61998.63,2.946,1,126.4962581,13.975,2010-02-01
262747,28,2010-02-12,22.0,18199.84,2.946,1,126.4962581,13.975,2010-02-01
262746,28,2010-02-12,29.0,8673.97,2.946,1,126.4962581,13.975,2010-02-01
262745,28,2010-02-05,58.0,1975.0,2.962,0,126.4420645,13.975,2010-02-01
262744,28,2010-02-05,24.0,10204.96,2.962,0,126.4420645,13.975,2010-02-01
262743,28,2010-02-05,85.0,876.26,2.962,0,126.4420645,13.975,2010-02-01
262742,28,2010-02-05,72.0,107659.55,2.962,0,126.4420645,13.975,2010-02-01
262741,28,2010-02-05,11.0,17063.08,2.962,0,126.4420645,13.975,2010-02-01
262740,28,2010-02-05,16.0,4495.94,2.962,0,126.4420645,13.975,2010-02-01
262739,28,2010-02-05,31.0,3093.21,2.962,0,126.4420645,13.975,2010-02-01
262754,28,2010-02-12,30.0,6366.13,2.946,1,126.4962581,13.975,2010-02-01
262755,28,2010-02-12,81.0,21169.82,2.946,1,126.4962581,13.975,2010-02-01
262756,28,2010-02-12,20.0,8981.57,2.946,1,126.4962581,13.975,2010-02-01
262757,28,2010-02-12,34.0,28149.3,2.946,1,126.4962581,13.975,2010-02-01
262773,28,2010-02-12,3.0,13429.83,2.946,1,126.4962581,13.975,2010-02-01
262772,28,2010-02-12,54.0,322.0,2.946,1,126.4962581,13.975,2010-02-01
262771,28,2010-02-12,71.0,12845.92,2.946,1,126.4962581,13.975,2010-02-01
262770,28,2010-02-12,1.0,40543.21,2.946,1,126.4962581,13.975,2010-02-01
262769,28,2010-02-12,7.0,24481.68,2.946,1,126.4962581,13.975,2010-02-01
262768,28,2010-02-12,44.0,4745.32,2.946,1,126.4962581,13.975,2010-02-01
262767,28,2010-02-12,32.0,20038.59,2.946,1,126.4962581,13.975,2010-02-01
262775,28,2010-02-12,8.0,36389.44,2.946,1,126.4962581,13.975,2010-02-01
262766,28,2010-02-12,2.0,65788.06,2.946,1,126.4962581,13.975,2010-02-01
262764,28,2010-02-12,98.0,19100.04,2.946,1,126.4962581,13.975,2010-02-01
262763,28,2010-02-12,41.0,483.83,2.946,1,126.4962581,13.975,2010-02-01
262762,28,2010-02-12,78.0,12.0,2.946,1,126.4962581,13.975,2010-02-01
262761,28,2010-02-12,60.0,853.6,2.946,1,126.4962581,13.975,2010-02-01
262760,28,2010-02-12,45.0,2.5,2.946,1,126.4962581,13.975,2010-02-01
262759,28,2010-02-12,21.0,6456.52,2.946,1,126.4962581,13.975,2010-02-01
262758,28,2010-02-12,95.0,92696.47,2.946,1,126.4962581,13.975,2010-02-01
262765,28,2010-02-12,94.0,35513.8,2.946,1,126.4962581,13.975,2010-02-01
262737,28,2010-02-05,46.0,21283.84,2.962,0,126.4420645,13.975,2010-02-01
262814,28,2010-02-12,6.0,6956.07,2.946,1,126.4962581,13.975,2010-02-01
262816,28,2010-02-12,97.0,23703.84,2.946,1,126.4962581,13.975,2010-02-01
262870,28,2010-02-19,33.0,9184.8,2.915,0,126.5262857,13.975,2010-02-01
262869,28,2010-02-19,21.0,6784.53,2.915,0,126.5262857,13.975,2010-02-01
262868,28,2010-02-19,54.0,511.0,2.915,0,126.5262857,13.975,2010-02-01
